id, followers_count, following_count, tweet_count
3000722895,124,324,2449
3001312166,18,654,379
3001552918,271,315,1086
3001554656,711,1233,22079
3001876671,49,298,6308
3002288195,54,210,4263
3002918219,138,175,4217
3003537309,186,248,10597
3003538165,554,1080,18864
3003592648,3240,4241,2832
3003961161,109,664,13506
3003966425,33592,16680,32134
3004111281,4,33,864
3004158575,655,1644,27298
3004201069,2148,546,52443
3004375516,251,219,36911
3004645121,2399,1614,137499
3005682119,52,435,5105
3005822841,292,222,18929
3005860199,514,641,9515
3006084033,17,285,1602
3006171449,158186,783,14241
3006456639,55,151,995
3006504929,1498,1639,226673
3006766474,247,360,43594
3006809145,8271,6829,65115
3007609030,1479,1361,75820
3007633204,2564,4998,13840
3008774313,114,955,51863
3009351479,335,958,19632
3009853473,1872,1652,9027
3010816181,1273,625,29797
3011064609,451,470,20480
3011176601,34,823,867
3012499515,793,1086,35086
3012593980,2365,2568,16913
3012741579,540,833,29791
3012863571,1197,4837,26581
3013089214,1486,3111,124860
3014032816,2443,4917,36090
3014272631,46,406,5443
3014542036,156,482,6900
3014569331,96,364,4006
3014877580,128903,364,7398
3015581601,2657,2713,88549
3015676325,524,614,61105
3015709359,9192,2851,48580
3015870010,66,38,878
3015963458,129,246,10196
3015999807,81,346,6512
3017670573,8082,8688,428599
3018440225,149,161,57340
3018899183,190,209,26850
3019012143,465,504,4982
3019171954,3074,2791,580
3019323160,1741,2269,70984
3020379855,366,307,7916
3021060701,2600,4571,28004
3021198099,1146,2136,51710
3021457732,1573,2229,54035
3022237211,7037,6848,130133
3022568535,3911,3786,39589
3022798494,381,3894,93872
3023841567,1322,1367,70619
3024076192,887,2976,3268
3024185075,2774,2730,235250
3024192069,532,1780,134177
3024554463,690,683,13912
3025094559,663,494,879
3025374929,464,461,4130
3025821543,155,397,9333
3025878604,9,75,1794
3025893545,3061,5001,72120
3025929665,3233,3209,58174
3026105930,55,210,2958
3026382412,127,195,35023
3026680756,567,1027,27512
3027088556,1290,1718,68485
3027089657,482,2307,38779
3027497309,5351,4834,13144
3027537227,445,502,1976
3028228365,131,253,6312
3028468586,581,1128,11120
3028718010,1348,621,37961
3028935922,12,89,786
3028952854,603,1241,31380
3029395696,12,128,202
3029593132,27296,321,17452
3029656037,3660,3536,50355
3030399916,137,407,13945
3030759893,9820,8358,18326
3031131760,137,164,18375
3031245459,2790,763,30424
3031326969,390,464,684
3031482031,100,1339,828
3031525205,1187,2482,3623
3031769674,1159,1608,23262
3031874720,1414,1538,22198
3032299804,1251,1542,16197
3032926149,470,579,22615
3033076629,58,64,10890
3033155417,168,314,2050
3033155585,241,544,20653
3033368469,83,221,12189
3033458081,216,200,5655
3033612695,689,899,134681
3033676576,180,84,2966
3034481937,813,1770,4248
3034546175,246,4354,6398
3034666485,174,1270,10841
3034783799,318,251,94498
3035094536,1738,2168,55698
3035348931,1375,1614,48246
3035794271,1829,2683,115320
3035924309,642,273,10833
3037629969,2605,4994,60027
3038920029,1134,1202,35437
3039010089,1043,1963,91210
3039268715,50708,572,17495
3039388534,1398,1903,129389
3041730856,431,480,7607
3041734131,70,197,1623
3041894550,57,194,739
3042445701,566,1655,1437
3042848837,6216,3512,53892
3042980196,17176,889,273250
3043058037,118,455,598
3043424014,431,1455,8313
3043454805,14,29,3619
3044111044,149,463,12315
3044277994,108,87,4995
3044352760,692,468,5617
3044427280,3002,3205,15749
3044632708,216,195,10918
3044642343,1273,2795,7962
3044706281,77,583,11877
3044724364,287,1653,53396
3044735043,12925,3181,50426
3044741644,3483,2613,146938
3044884719,31,140,613
3045228537,1636,2430,95144
3045303742,1819,494,41475
3045323698,32,140,3842
3045650828,1168,2812,119856
3047129063,121,214,14665
3047132620,290,184,29386
3047616864,246,453,12972
3047826498,248,381,1066
3048338313,38,69,283
3048340133,206,266,12971
3050667866,35,183,934
3051063450,183,171,9365
3051083733,18,95,4808
3051914741,1250,2020,9933
3052565609,5418,5657,38666
3052989601,178,195,48593
3053499894,11339,2825,35889
3053500397,57,213,8305
3053762514,264,511,21330
3054077091,1194,1316,26951
3054173146,4314,4481,47421
3054429808,22,90,6226
3054684580,2237,838,487
3054738225,77717,14155,59823
3055944421,330,172,13381
3056015811,1558,1313,20204
3056596965,1228,1258,50650
3056685953,1011,1259,43531
3057638821,177,751,19720
3058855335,4239,2164,26040
3059356973,1332,1543,145049
3060128991,235,267,50629
3060488639,133,313,2926
3060593925,366,1234,67778
3060735089,564,472,964
3062187262,304,496,101133
3062576961,72,93,1756
3063353031,141,374,28470
3063427852,271,867,5548
3063929723,254,450,13187
3063971716,1144,1819,37319
3064070267,62,335,5792
3064081829,491,606,17009
3064179977,707,1174,5681
3064518743,469,787,5741
3064575419,930,2991,75931
3064640631,3875,5000,23196
3064700062,92,184,10576
3064709854,289,719,11667
3064809243,375,1134,21339
3064933071,8645,8803,36456
3064950364,69,61,5104
3065764379,410,325,25464
3065865315,507,420,11068
3066030407,5817,6318,79055
3066098398,149,326,17269
3066428673,575,913,23882
3066744191,5871,5169,45558
3066878061,154,294,41113
3068917324,1378,4999,5610
3069008417,1729,1276,44297
3069146517,67,249,13081
3070849137,17,93,2977
3070902369,2861,1209,31116
3070977695,18,10,1593
3071046863,198,380,3586
3071161846,275,286,15915
3071279152,941,1138,57600
3071392672,218,3407,4971
3072217921,179,100,12974
3072438443,60,264,6191
3072443493,549,425,99172
3073870673,692,478,89964
3073924457,8,153,121
3075144796,972,1748,100354
3075320086,1401,2216,61166
3075862703,2690,1843,124183
3075988419,30,109,133
3076037615,719,1077,22512
3076153293,177,243,43291
3076354732,783,1622,30889
3076582529,672,646,15306
3077875925,217,525,7449
3078059979,2581,1121,53171
3078246939,1974,4820,24876
3078328263,2953,2747,103835
3078455279,602,569,20056
3078538222,293,580,4928
3078707500,55,116,15239
3078862799,514,355,5776
3078935293,811,1429,32116
3079192565,324,415,65443
3079945817,177,176,7725
3080037659,3218,5002,19352
3080195716,2,33,18
3080224972,582,810,16148
3080468014,582,279,21445
3082038490,5306,5666,305098
3082091529,5369,5161,206483
3082456991,300,770,872
3082488150,92,267,4725
3082516285,154,330,18247
3082737801,499,4803,21040
3083253505,1599,1572,194069
3083611243,161,368,2380
3084215415,652,576,41448
3084426346,1520,1106,47526
3084569070,506,2594,10529
3085422230,6414,6224,17573
3086765772,293,651,10624
3087335761,693,209,35264
3087676025,424,599,3615
3087819525,74,190,3471
3088963804,231,396,7437
3089342933,177,255,34016
3090250607,3440,3287,43779
3090258327,6641,3515,32868
3090338182,236,474,7512
3091352177,274,510,6055
3091409849,576,691,36868
3091420859,313,859,2529
3091438906,218,278,6045
3091473771,6,104,34
3091501593,70,296,325
3091591624,154,248,3526
3091698748,654,264,72954
3091912235,311,289,12328
3091971537,291,255,15185
3092168975,1120,942,28845
3092174591,33,43,715
3092450969,1579,552,86400
3092577730,347,543,56451
3092689456,77,50,9770
3092909225,535,425,17555
3093198544,189,31,8089
3093416231,45,241,4727
3093686607,1749,320,7355
3093806596,306,239,4847
3094181646,285,427,26982
3094374405,44357,244,15394
3095831195,700,269,5119
3096238017,690,950,47776
3096758794,153,374,1645
3096870207,119,810,9995
3096911479,3202,953,30146
3098092809,46,150,728
3099190497,775,1077,115335
3099519387,3677,4996,144506
3099753693,100,1173,5042
3099854343,7,79,338
3099920729,179,1043,9197
3100411544,271,188,3198
3100643452,86,339,368
3100804594,793,374,3647
3100933588,297,563,112053
3102167602,1841,3297,23725
3103046459,32,246,1675
3104442525,789,82,30646
3105429461,178,67,115642
3105927693,41,102,11613
3106102377,521,466,66681
3106145279,67,345,871
3106627683,1806,508,31281
3106689671,1414,1382,4209
3107688688,894,415,60543
3107855151,303,155,2034
3108462336,6585,5814,29697
3108506326,57,321,2366
3109116411,3238,3579,135619
3109165096,35,97,4791
3109545658,856,4998,62112
3110490255,70,144,2674
3110966877,84,79,4537
3111674156,6481,6606,9503
3111872914,97,208,4258
3112466705,208,337,4630
3113094975,42,125,5613
3114249142,812,393,7589
3115002771,1089,2716,45981
3115013812,20721,864,7193
3115017047,1298,876,8341
3115332111,717,1140,31902
3116218712,874,1216,81425
3118108641,795,1283,30884
3119815175,67,428,7154
3120123905,176,166,2909
3120243923,287,1483,39793
3120302769,17121,10207,20073
3121540693,1102,1115,30325
3121851097,260,259,7899
3122042590,525,424,43545
3122624227,1478,2046,42361
3122768948,439,1337,6552
3122843314,1314,902,19501
3124205710,998,665,81101
3124614886,1451,1490,160910
3125334058,1185,1120,282704
3125530667,677,842,7924
3125684218,497,1599,16890
3126940155,273,146,8252
3127109531,2363,2597,164711
3127303529,1176,1902,22698
3127378062,210,306,9462
3128778121,693,1703,31097
3129338982,29,205,1155
3129696347,554,750,6152
3129845213,7,102,70
3130060337,2428,3324,12436
3130237719,2098,2713,13536
3130293183,2688,3148,162821
3130303259,402,997,28243
3130348149,5,13,6
3130438689,903,580,33992
3130838465,22,68,9445
3130865451,531,521,90344
3131015229,503,610,24500
3131025383,432,302,12979
3131076166,425,1486,44711
3131125600,5900,5949,27960
3131158984,2145,3747,11123
3131179331,128,1285,5184
3131327411,303,136,94924
3131460023,184,396,3333
3131848509,269,340,10390
3131889981,243,301,5527
3132204568,42,184,4866
3133762225,343,665,4433
3133814810,683,1008,18524
3133922251,154,1697,14441
3134127626,68,417,362
3134701888,152,210,4008
3135378304,1076,1696,636
3135484221,166,103,87330
3135527735,3833,3826,98510
3136673351,519,992,37867
3137240866,1376,1804,43863
3137418832,375,4443,9934
3137419189,528,894,28251
3138085767,250,1342,2497
3138626896,20,104,3138
3138977133,39,196,1104
3141240165,1315,735,1724
3141243051,13373,8514,84485
3142503869,14986,896,5871
3142505248,2720,4990,135897
3142550494,176,938,18074
3142814091,2106,1265,94912
3145921792,66,208,4564
3146023576,225,119,138471
3148502993,275,662,21748
3148602066,1079,1267,14498
3149877675,16,134,184
3151590027,186,631,4131
3153041086,22237,6405,28716
3153157066,327,308,1256
3153448601,1382,2003,49158
3153573457,3770,4543,56962
3153594868,248,1042,8189
3153888628,131,416,2784
3154040267,2539,116,11443
3154716237,5299,111,4942
3154997447,87,66,1893
3155021067,539,614,15250
3155840833,1599,1581,223037
3156630143,3085,1442,81175
3157533813,3525,4999,85236
3157843185,575,693,8715
3157869550,43,156,4270
3158145719,2166,2952,82435
3159245725,2272,1848,25644
3160095298,8,79,850
3160530872,18,55,606
3160722190,99,104,7098
3161320461,6921,372,21900
3161562251,901,1849,28890
3161763592,57,291,456
3161770173,903,601,8523
3161929384,3166,3049,330202
3163236943,4758,5154,229835
3164799347,465,365,4555
3164877831,5112,5186,8431
3164888656,172,686,26347
3165161980,1449,1578,57639
3165396807,659,645,20572
3165480383,480,1154,90147
3166615457,3053,4372,25891
3167067177,2,19,99
3167331147,1398,962,71659
3167416905,384,915,63012
3167567897,24263,612,28138
3167619334,2312,3466,22871
3167633993,65,227,9283
3168089532,272,982,3005
3168815858,4104,3243,24121
3170429205,85,451,19808
3170981873,311095,1930,68695
3171738251,17,67,754
3173599361,15,618,806
3173915386,580,2240,20069
3173999714,1525,1188,87857
3174276784,664,967,21877
3174666532,257,219,9690
3177707595,206,261,16413
3177818433,156,685,876
3178230491,519,676,8966
3178349380,1122,1739,44854
3178445092,27489,22230,36778
3178557845,2848,3679,26631
3178562241,2715,4954,35986
3179426023,13592,6036,18237
3179757299,343,551,54674
3180581637,260,405,4089
3181121590,696,809,46413
3181212821,8,99,841
3181335976,360,513,47983
3181519481,49,256,5461
3181569927,11,31,1268
3183406063,352,475,4179
3183428020,133,142,38414
3183707771,15,43,1474
3185169063,66,525,5547
3185461810,64,337,377
3185992204,13,137,1037
3186520937,262,481,189
3188393710,160,43,53169
3188658118,634,1394,665
3188857199,176,239,60638
3190023835,21,89,10116
3194402536,5973,6574,107138
3194863324,269,166,32520
3196269148,438,513,10766
3196287057,116,393,1037
3198212446,3796,4835,326701
3198218535,128,275,28519
3198438216,221,994,9039
3198571463,249,658,34887
3198632793,130,312,397
3199439949,463,1318,6087
3199502339,359,409,12515
3201279647,30,562,753
3202047177,324,220,10516
3202064067,174,224,30603
3202730908,1811,1715,70808
3203437503,120,286,5526
3206698373,1891,518,41567
3206736171,211,796,2968
3207003844,335,615,12087
3207735844,80,1676,12127
3208152893,199,412,18577
3208681887,6541,3101,208179
3210142727,33,58,3020
3210393778,642,783,43911
3214608809,119,78,37841
3214657228,1213,1095,16067
3214885357,210,73,112685
3215002500,80,224,6689
3215211959,1145,910,2377
3215216950,7135,6917,225880
3215501365,22,185,367
3217784835,0,28,55
3217827881,51,72,140
3219465333,110,335,148
3219902297,1875,802,14596
3220033300,2048,461,38331
3220198401,40,329,2293
3220375469,318,362,110303
3221120303,851,986,13223
3221323829,3281,4997,95741
3222296739,69,136,348
3222803306,770,1610,20961
3222963670,112,655,5376
3222967427,13,507,42
3223031326,924,888,32809
3224525943,546,469,7080
3224548468,233,190,3132
3224697389,3456,2698,107140
3225647704,25,307,7439
3225719981,875,2397,15892
3225721647,2548,1965,13836
3225748222,201,906,4160
3225958312,219,560,5018
3226205679,1083,1507,13394
3226372072,422,973,15692
3226466038,614,631,13915
3227197348,136,333,1500
3227483140,67,1210,1418
3227503804,112,153,740
3228598037,955,1410,23206
3229126427,32,328,671
3229150299,1622,1537,121521
3229176934,127,268,7971
3229493470,144,142,4619
3229573798,1669,4595,10550
3229828977,48,437,5683
3230252961,45,214,2763
3231302289,2524,3022,87875
3232216671,452,345,943
3233713118,128,296,2995
3234256488,101,810,1256
3234342972,1565,244,10368
3234361618,65,689,10857
3234371459,307,435,1009
3234460283,40,672,2936
3236380514,31989,2926,88899
3237412107,135,1276,1595
3237701895,1968,2435,19436
3239051669,748,1349,61503
3239194919,2344,2952,58363
3239195717,622,1796,15847
3239614989,208,113,34638
3240891334,612,478,11081
3241140346,94,693,35248
3241259825,722,2766,9034
3241362377,551,945,135247
3241406177,201,210,8065
3241864251,6420,6775,34758
3242198194,650,726,25010
3242257217,253,271,149
3242288433,27,128,2043
3243061757,367,436,14419
3244341772,1834,2946,112064
3244463249,197,889,14555
3244682006,101,495,4462
3245352339,78,374,2877
3245603200,131,178,6179
3245735321,4440,4826,28138
3246112660,2070,214,2330
3246389291,51,110,7494
3246424408,1466,1607,270410
3246706737,9,37,185
3246905751,7893,959,409525
3247054984,847,509,35638
3248403731,161,626,10227
3249948204,2201,904,24710
3251307340,7,18,165
3252079467,490,66,102762
3252493475,6,104,1226
3252914266,519,716,37337
3253059694,770,459,10559
3253154452,203,775,6046
3253692676,46,325,3397
3253930564,61,171,5119
3254161437,477,229,38961
3254668120,21,99,2452
3254709219,1064,1568,3260
3255260445,242,466,11579
3255306472,706,986,37734
3256203501,49962,276,12156
3258507945,700,1829,13259
3258619649,150,655,8941
3259181434,3565,2825,184613
3259190038,164,317,1808
3260482676,193,81,7597
3263300051,250,375,53218
3263933603,1336,2059,32639
3264630964,105,364,3051
3266338826,19,139,911
3268714208,120,611,1458
3270505015,166,28,39082
3278878019,83,362,392
3285589402,4064,3875,89441
3288853097,157,80,14011
3289030090,529,1220,39689
3290442518,43,117,3077
3290535491,2394,4666,49652
3290703214,5172,4334,67938
3290713441,186,224,8444
3290723343,134,878,846
3290736551,14,61,4624
3290879273,604,1457,28543
3291021524,217,665,6798
3291121872,173,298,5331
3291253416,137,583,3012
3291427847,514,1017,5667
3291460084,175,148,655
3291590148,2765,3204,43210
3291640309,177,478,7569
3291809262,871,562,5748
3291833755,144,521,2482
3291956295,2539,2932,40402
3293078724,218,568,15669
3293134755,113,539,1655
3293180912,28,94,4640
3293305060,1051,1077,109185
3293353415,1200,286,1097
3293423955,75,370,975
3293427478,261,499,3507
3293483935,5240,5319,122876
3293649967,991,784,84008
3294423980,275,151,6874
3294565263,118,131,3588
3294633256,464,231,4574
3294670708,843,1253,127821
3294799095,191,183,9116
3294856065,771,1145,79052
3295978086,3546,3653,17638
3295986850,195,246,14375
3296194206,773,736,6527
3296327050,29,353,632
3296441443,11881,7837,244342
3296528653,318,336,13357
3296591695,7420,1514,10262
3296616726,1261,2361,3906
3297000070,118,172,5179
3297159790,1311,1105,95869
3297192261,152,604,18657
3297194589,18,224,84
3297248285,260,288,12085
3297256066,677,879,30404
3297271377,302,102,14856
3297276281,3,46,343
3297281554,100,322,9126
3297319282,94,247,16282
3297677619,145,1219,4746
3298083990,4294,3108,29786
3298532098,2226,2733,14511
3298668085,4262,4268,218036
3298774939,98,649,3114
3299278041,83,67,32353
3299645171,476,1011,14045
3299693429,362,1178,51754
3299732994,427,254,3122
3299930680,5568,6068,24929
3300442475,2703,4610,33818
3300629692,35,202,3835
3301075648,498,1309,26571
3301228486,263,329,17839
3302036362,124,185,16929
3302118820,35,143,1591
3302257881,3085,2541,68351
3302329689,242,546,5919
3302348321,10,68,19
3303081981,30,52,57
3303398625,207,616,24636
3303892654,316,620,66163
3303897730,26,38,684
3304137063,14,47,2305
3304138426,2782,1724,121748
3305066500,21,31,2027
3305594997,1147,1196,12885
3305663206,568,426,28645
3305953397,642,484,11368
3306041578,163,232,1865
3306097853,598,1370,13900
3306185789,42,210,4584
3307395496,95,229,3923
3307609305,2028,2797,61900
3307687744,217,263,1494
3308115522,51,239,476
3308177122,933,303,184253
